Time,Longitude,Latitude,ortho_fit
2022-07-17T18:45:00.477,-115.191243,36.204286,2146.00100642382
2022-07-17T18:45:01.492,-115.1912,36.204264,2151.68627281812
2022-07-17T18:45:02.414,-115.191178,36.204243,2155.65544211384
2022-07-17T18:45:03.484,-115.191135,36.204264,2159.20207007082
2022-07-17T18:45:05.141,-115.191071,36.204307,2162.9125623159
2022-07-17T18:45:06.102,-115.191114,36.204329,2164.34748253101
2022-07-17T18:45:08.813,-115.191114,36.204371,2166.69962809549
2022-07-17T18:45:11.836,-115.191135,36.20435,2167.76586844889
2022-07-17T18:45:12.906,-115.191114,36.204371,2167.88145943098
2022-07-17T18:45:13.914,-115.191135,36.20435,2167.92114155281
2022-07-17T18:45:14.977,-115.191114,36.204371,2167.89780771735
2022-07-17T18:45:17.156,-115.191135,36.20435,2167.61533575048
2022-07-17T18:45:18.141,-115.191114,36.204371,2167.41549286661
2022-07-17T18:45:19.836,-115.191135,36.20435,2167.10183030652
2022-07-17T18:45:22.406,-115.191114,36.204371,2167
2022-07-17T18:45:23.414,-115.191135,36.20435,2167
2022-07-17T18:45:25.375,-115.191114,36.204371,2167
2022-07-17T18:45:26.375,-115.191135,36.20435,2167
2022-07-17T18:45:28.414,-115.191114,36.204371,2167
2022-07-17T18:45:29.516,-115.191135,36.20435,2167
2022-07-17T18:45:30.461,-115.191114,36.204371,2167
2022-07-17T18:45:31.555,-115.191135,36.20435,2167
2022-07-17T18:45:34.094,-115.191114,36.204371,2167
2022-07-17T18:45:35.172,-115.191135,36.20435,2167
2022-07-17T18:45:36.109,-115.191114,36.204371,2167
2022-07-17T18:45:38.711,-115.191135,36.20435,2167
2022-07-17T18:45:40.391,-115.191114,36.204371,2167
2022-07-17T18:45:42.375,-115.191135,36.20435,2167
2022-07-17T18:45:43.203,-115.191114,36.204371,2167
2022-07-17T18:45:44.250,-115.191135,36.20435,2167
2022-07-17T18:45:45.227,-115.191114,36.204371,2167
2022-07-17T18:45:46.313,-115.191135,36.20435,2167
2022-07-17T18:45:48.570,-115.191114,36.204371,2167
2022-07-17T18:45:49.555,-115.191135,36.20435,2167
2022-07-17T18:45:50.453,-115.191114,36.204371,2167
2022-07-17T18:45:53.492,-115.191135,36.20435,2167
2022-07-17T18:45:55.266,-115.191114,36.204371,2167
2022-07-17T18:45:57.047,-115.191135,36.20435,2167
2022-07-17T18:45:58.461,-115.191114,36.204371,2167
2022-07-17T18:45:59.383,-115.191135,36.20435,2167
2022-07-17T18:46:00.430,-115.191114,36.204371,2167
2022-07-17T18:46:01.445,-115.191135,36.20435,2167
2022-07-17T18:46:03.703,-115.191114,36.204371,2167
2022-07-17T18:46:05.875,-115.191135,36.20435,2167
2022-07-17T18:46:11.375,-115.191114,36.204371,2167
2022-07-17T18:46:13.516,-115.191135,36.20435,2167
2022-07-17T18:46:15.695,-115.191114,36.204371,2167
2022-07-17T18:46:16.695,-115.191135,36.20435,2167
2022-07-17T18:46:17.594,-115.191114,36.204371,2167
2022-07-17T18:46:18.664,-115.191135,36.20435,2167
2022-07-17T18:46:19.672,-115.191114,36.204371,2167
2022-07-17T18:46:20.625,-115.191135,36.20435,2167
2022-07-17T18:46:23.742,-115.191114,36.204371,2167
2022-07-17T18:46:28.695,-115.191135,36.20435,2167
2022-07-17T18:46:30.977,-115.191114,36.204371,2167
2022-07-17T18:46:31.813,-115.191135,36.20435,2167
2022-07-17T18:46:32.813,-115.191114,36.204371,2167
2022-07-17T18:46:33.961,-115.191135,36.20435,2167
2022-07-17T18:46:36.023,-115.191114,36.204371,2167
2022-07-17T18:46:39.516,-115.191135,36.20435,2167
2022-07-17T18:46:40.492,-115.191114,36.204371,2167
2022-07-17T18:46:45.492,-115.191135,36.20435,2167
2022-07-17T18:46:47.336,-115.191114,36.204371,2167
2022-07-17T18:46:48.305,-115.191135,36.20435,2167
2022-07-17T18:46:49.344,-115.191114,36.204371,2167
2022-07-17T18:46:53.477,-115.191135,36.20435,2167
2022-07-17T18:46:56.164,-115.191114,36.204371,2167
2022-07-17T18:46:57.195,-115.191135,36.20435,2167
2022-07-17T18:46:58.836,-115.191114,36.204371,2167
2022-07-17T18:46:59.867,-115.191135,36.20435,2167
2022-07-17T18:47:02.984,-115.191114,36.204371,2167
2022-07-17T18:47:08.211,-115.191135,36.20435,2167
2022-07-17T18:47:09.234,-115.191114,36.204371,2167
2022-07-17T18:47:10.375,-115.191135,36.20435,2167
2022-07-17T18:47:24.977,-115.191114,36.204371,2167
2022-07-17T18:47:25.883,-115.191135,36.204393,2167
2022-07-17T18:47:26.914,-115.191114,36.204371,2167
2022-07-17T18:47:29.594,-115.191135,36.20435,2167
2022-07-17T18:47:30.625,-115.191135,36.204393,2167
2022-07-17T18:47:31.617,-115.191114,36.204371,2167
2022-07-17T18:47:32.688,-115.191135,36.204393,2167
2022-07-17T18:47:33.711,-115.191114,36.204371,2167
2022-07-17T18:47:34.625,-115.191135,36.204393,2167
2022-07-17T18:47:35.695,-115.191114,36.204371,2167
2022-07-17T18:47:37.828,-115.191135,36.204393,2167
2022-07-17T18:47:38.813,-115.191114,36.204371,2167
2022-07-17T18:47:39.867,-115.191135,36.204393,2167
2022-07-17T18:47:41.773,-115.191114,36.204371,2167
2022-07-17T18:47:43.852,-115.191135,36.204393,2167
2022-07-17T18:47:45.797,-115.191114,36.204371,2167
2022-07-17T18:47:46.781,-115.191135,36.204393,2167
2022-07-17T18:47:47.711,-115.191114,36.204371,2167
2022-07-17T18:47:48.703,-115.191135,36.204393,2167
2022-07-17T18:47:50.203,-115.191114,36.204371,2167
2022-07-17T18:47:51.156,-115.191135,36.204393,2167
2022-07-17T18:47:55.734,-115.191114,36.204371,2167
2022-07-17T18:47:56.672,-115.191135,36.204393,2167
2022-07-17T18:47:58.961,-115.191114,36.204371,2167
2022-07-17T18:47:59.938,-115.191135,36.204393,2167
2022-07-17T18:48:02.047,-115.191114,36.204371,2167
2022-07-17T18:48:07.195,-115.191135,36.204393,2167
2022-07-17T18:48:09.344,-115.191114,36.204371,2167
2022-07-17T18:48:10.227,-115.191135,36.204393,2167
2022-07-17T18:48:12.094,-115.191114,36.204371,2167
2022-07-17T18:48:13.969,-115.191135,36.204393,2167
2022-07-17T18:48:16.023,-115.191114,36.204371,2167
2022-07-17T18:48:17.883,-115.191135,36.204393,2167
2022-07-17T18:48:19.781,-115.191114,36.204371,2167
2022-07-17T18:48:20.688,-115.191135,36.204393,2167
2022-07-17T18:48:21.797,-115.191114,36.204371,2167
2022-07-17T18:48:22.742,-115.191135,36.204393,2167
2022-07-17T18:48:23.797,-115.191114,36.204371,2167
2022-07-17T18:48:24.805,-115.191135,36.204393,2167
2022-07-17T18:48:25.719,-115.191114,36.204371,2167
2022-07-17T18:48:26.656,-115.191135,36.204393,2167
2022-07-17T18:48:29.367,-115.191114,36.204371,2167
2022-07-17T18:48:30.313,-115.191135,36.204393,2167
2022-07-17T18:48:31.773,-115.191114,36.204371,2167
2022-07-17T18:48:32.727,-115.191135,36.20435,2167
2022-07-17T18:48:33.805,-115.191114,36.204371,2167
2022-07-17T18:48:34.758,-115.191135,36.20435,2167
2022-07-17T18:48:35.703,-115.191114,36.204371,2167
2022-07-17T18:48:36.703,-115.191135,36.20435,2167
2022-07-17T18:48:37.766,-115.191114,36.204371,2167
2022-07-17T18:48:38.672,-115.191135,36.20435,2167
2022-07-17T18:48:39.727,-115.191114,36.204371,2167
2022-07-17T18:48:40.758,-115.191135,36.20435,2167
2022-07-17T18:48:41.805,-115.191114,36.204371,2167
2022-07-17T18:48:42.648,-115.191135,36.20435,2167
2022-07-17T18:48:49.797,-115.191114,36.204371,2167
2022-07-17T18:48:50.781,-115.191135,36.20435,2167
2022-07-17T18:48:52.203,-115.191114,36.204371,2167
2022-07-17T18:48:54.688,-115.191135,36.20435,2167
2022-07-17T18:48:55.742,-115.191114,36.204371,2167
2022-07-17T18:48:56.672,-115.191135,36.20435,2167
2022-07-17T18:48:59.766,-115.191114,36.204371,2167
2022-07-17T18:49:00.797,-115.191135,36.20435,2167
2022-07-17T18:49:01.766,-115.191114,36.204371,2167
2022-07-17T18:49:04.281,-115.191135,36.20435,2167
2022-07-17T18:49:05.352,-115.191114,36.204371,2167
2022-07-17T18:49:07.508,-115.191135,36.20435,2167
2022-07-17T18:49:14.977,-115.191114,36.204371,2167
2022-07-17T18:49:15.984,-115.191135,36.20435,2167
2022-07-17T18:49:16.875,-115.191114,36.204371,2167
2022-07-17T18:49:17.453,-115.191135,36.20435,2167
2022-07-17T18:49:18.984,-115.191114,36.204371,2167
2022-07-17T18:49:19.484,-115.191135,36.20435,2167
2022-07-17T18:49:20.523,-115.191114,36.204371,2167
2022-07-17T18:49:23.438,-115.191135,36.20435,2167
2022-07-17T18:49:24.422,-115.191114,36.204371,2167
2022-07-17T18:49:25.414,-115.191135,36.20435,2167
2022-07-17T18:49:26.883,-115.191114,36.204371,2167
2022-07-17T18:49:27.875,-115.191135,36.20435,2167
2022-07-17T18:49:28.852,-115.191114,36.204371,2167
2022-07-17T18:49:29.969,-115.191135,36.20435,2167
2022-07-17T18:49:30.906,-115.191114,36.204371,2167
2022-07-17T18:49:31.898,-115.191135,36.20435,2167
2022-07-17T18:49:32.844,-115.191114,36.204371,2167
2022-07-17T18:49:33.875,-115.191135,36.20435,2167
2022-07-17T18:49:35.789,-115.191114,36.204371,2167
2022-07-17T18:49:37.906,-115.191135,36.204393,2167
2022-07-17T18:49:38.844,-115.191114,36.204371,2167
2022-07-17T18:49:40.297,-115.191135,36.204393,2167
2022-07-17T18:49:43.375,-115.191114,36.204371,2167
2022-07-17T18:49:45.922,-115.191135,36.204393,2167
2022-07-17T18:49:46.453,-115.191114,36.204371,2167
2022-07-17T18:49:47.953,-115.191135,36.204393,2167
2022-07-17T18:49:50.133,-115.191114,36.204371,2167
2022-07-17T18:49:51.188,-115.191135,36.204393,2167
2022-07-17T18:49:54.422,-115.191114,36.204371,2167
2022-07-17T18:49:57.039,-115.191135,36.204393,2167
2022-07-17T18:49:59.375,-115.191114,36.204371,2167
2022-07-17T18:50:00.383,-115.191135,36.204393,2167
2022-07-17T18:50:01.258,-115.191114,36.204371,2167
2022-07-17T18:50:04.297,-115.191135,36.204393,2167
2022-07-17T18:50:06.055,-115.191114,36.204371,2167
2022-07-17T18:50:07.063,-115.191135,36.204393,2167
2022-07-17T18:50:08.547,-115.191114,36.204371,2167
2022-07-17T18:50:09.609,-115.191135,36.204393,2167
2022-07-17T18:50:10.906,-115.191114,36.204371,2167
2022-07-17T18:50:11.953,-115.191135,36.204393,2167
2022-07-17T18:50:12.984,-115.191114,36.204371,2167
2022-07-17T18:50:15.055,-115.191135,36.204393,2167
2022-07-17T18:50:17.398,-115.191114,36.204371,2167
2022-07-17T18:50:19.445,-115.191135,36.204393,2167
2022-07-17T18:50:21.273,-115.191114,36.204371,2167
2022-07-17T18:50:22.266,-115.191135,36.204393,2167
2022-07-17T18:50:24.477,-115.191114,36.204371,2167
2022-07-17T18:50:25.430,-115.191135,36.204393,2167
2022-07-17T18:50:28.195,-115.191114,36.204371,2167
2022-07-17T18:50:29.195,-115.191135,36.204393,2167
2022-07-17T18:50:30.164,-115.191114,36.204371,2167
2022-07-17T18:50:31.063,-115.191135,36.204393,2167
2022-07-17T18:50:32.086,-115.191114,36.204371,2167
2022-07-17T18:50:35.484,-115.191135,36.204393,2167
2022-07-17T18:50:36.484,-115.191114,36.204371,2167
2022-07-17T18:50:37.508,-115.191135,36.204393,2167
2022-07-17T18:50:38.477,-115.191114,36.204371,2167
2022-07-17T18:50:40.719,-115.191135,36.204393,2167
2022-07-17T18:50:42.188,-115.191114,36.204371,2167
2022-07-17T18:50:43.219,-115.191135,36.204393,2167
2022-07-17T18:50:45.258,-115.191114,36.204371,2167
2022-07-17T18:50:47.219,-115.191135,36.204393,2167
2022-07-17T18:50:51.297,-115.191114,36.204371,2167
2022-07-17T18:50:52.305,-115.191135,36.204393,2167
2022-07-17T18:50:53.313,-115.191114,36.204371,2167
2022-07-17T18:50:54.367,-115.191135,36.204393,2167
2022-07-17T18:50:55.359,-115.191114,36.204371,2167
2022-07-17T18:50:56.750,-115.191135,36.204393,2167
2022-07-17T18:50:58.883,-115.191114,36.204371,2167
2022-07-17T18:51:01.898,-115.191135,36.204393,2167
2022-07-17T18:51:02.828,-115.191114,36.204371,2167
2022-07-17T18:51:03.859,-115.191135,36.204393,2167
2022-07-17T18:51:04.836,-115.191114,36.204371,2167
2022-07-17T18:51:05.836,-115.191135,36.204393,2167
2022-07-17T18:51:23.555,-115.1912,36.204479,2167
2022-07-17T18:51:24.547,-115.191178,36.204457,2167
2022-07-17T18:51:25.594,-115.1912,36.204479,2167
2022-07-17T18:51:26.727,-115.1912,36.204522,2167
2022-07-17T18:51:27.836,-115.191243,36.204522,2167
2022-07-17T18:51:28.836,-115.191243,36.204565,2167
2022-07-17T18:51:31.703,-115.191243,36.204607,2167
2022-07-17T18:51:32.688,-115.1912,36.204629,2167
2022-07-17T18:51:33.820,-115.191178,36.20465,2167
2022-07-17T18:51:37.539,-115.1912,36.204672,2167
2022-07-17T18:51:38.477,-115.191114,36.20465,2167
2022-07-17T18:51:39.570,-115.191135,36.204672,2167
2022-07-17T18:51:40.586,-115.191114,36.204693,2167
2022-07-17T18:51:42.727,-115.191135,36.204715,2167
2022-07-17T18:51:48.195,-115.191114,36.204693,2167
2022-07-17T18:51:50.320,-115.191135,36.204715,2167
2022-07-17T18:51:51.297,-115.191114,36.204693,2167
2022-07-17T18:51:52.336,-115.191135,36.204715,2167
2022-07-17T18:51:53.305,-115.191114,36.204693,2167
2022-07-17T18:51:54.797,-115.191135,36.204715,2167
2022-07-17T18:51:55.719,-115.191114,36.204693,2167
2022-07-17T18:51:56.719,-115.191135,36.204715,2167
2022-07-17T18:51:58.117,-115.191114,36.204693,2167
2022-07-17T18:51:59.188,-115.191135,36.204715,2167
2022-07-17T18:52:00.219,-115.191114,36.204693,2167
2022-07-17T18:52:01.148,-115.191135,36.204715,2167
2022-07-17T18:52:02.117,-115.191114,36.204693,2167
2022-07-17T18:52:03.148,-115.191071,36.204715,2167
2022-07-17T18:52:05.266,-115.191071,36.204736,2167
2022-07-17T18:52:06.758,-115.191071,36.204758,2167
2022-07-17T18:52:07.695,-115.191007,36.204801,2167
2022-07-17T18:52:09.867,-115.190964,36.204844,2167
2022-07-17T18:52:10.836,-115.190942,36.204886,2167
2022-07-17T18:52:11.805,-115.190899,36.204886,2167
2022-07-17T18:52:14.109,-115.190835,36.204972,2167
2022-07-17T18:52:15.180,-115.190792,36.204994,2167
2022-07-17T18:52:16.164,-115.190771,36.205015,2167
2022-07-17T18:52:17.117,-115.190728,36.20508,2167
2022-07-17T18:52:18.031,-115.190706,36.205122,2167
2022-07-17T18:52:19.203,-115.190728,36.205165,2167
2022-07-17T18:52:20.117,-115.190771,36.205208,2167
2022-07-17T18:52:21.211,-115.190792,36.205251,2167
2022-07-17T18:52:22.234,-115.190856,36.205316,2167
2022-07-17T18:52:23.344,-115.190899,36.205359,2167
2022-07-17T18:52:24.406,-115.190964,36.205401,2167
2022-07-17T18:52:25.477,-115.191028,36.205444,2167
2022-07-17T18:52:26.516,-115.191071,36.205487,2167
2022-07-17T18:52:27.461,-115.191135,36.20553,2167
2022-07-17T18:52:28.414,-115.191135,36.205573,2166.99438912229
2022-07-17T18:52:29.477,-115.191243,36.205637,2166.93876837796
2022-07-17T18:52:30.445,-115.191307,36.205723,2166.79942059829
2022-07-17T18:52:31.359,-115.191414,36.205766,2166.58059455762
2022-07-17T18:52:32.320,-115.191479,36.205852,2166.28107740588
2022-07-17T18:52:33.305,-115.19165,36.205959,2165.91411670997
2022-07-17T18:52:34.320,-115.191758,36.206045,2165.5108537475
2022-07-17T18:52:35.305,-115.191951,36.206195,2165.16491425753
2022-07-17T18:52:36.344,-115.192058,36.206324,2164.87402662594
2022-07-17T18:52:37.289,-115.19223,36.206431,2164.7094185764
2022-07-17T18:52:38.250,-115.192444,36.206582,2164.69568034419
2022-07-17T18:52:39.359,-115.192637,36.206753,2164.93825364896
2022-07-17T18:52:40.344,-115.192852,36.206903,2165.49458929881
2022-07-17T18:52:41.305,-115.193045,36.207075,2166.4072997032
2022-07-17T18:52:42.266,-115.193303,36.207268,2167.73594598589
2022-07-17T18:52:43.188,-115.193474,36.207418,2169.42491113991
2022-07-17T18:52:44.195,-115.193689,36.207633,2171.75323466762
2022-07-17T18:52:45.156,-115.193946,36.207826,2174.48023048922
2022-07-17T18:52:46.086,-115.194161,36.207998,2177.63919142925
2022-07-17T18:52:47.078,-115.194461,36.208234,2181.66975827662
2022-07-17T18:52:47.945,-115.194633,36.208384,2185.78782431969
2022-07-17T18:52:48.859,-115.194869,36.208556,2190.74858788143
2022-07-17T18:52:49.727,-115.195105,36.208749,2196.03844425362
2022-07-17T18:52:50.695,-115.19532,36.208963,2202.5420202233
2022-07-17T18:52:51.867,-115.195663,36.209199,2211.14323708295
2022-07-17T18:52:52.805,-115.195835,36.209328,2218.51238806663
2022-07-17T18:52:53.625,-115.196092,36.209543,2225.29694503139
2022-07-17T18:52:54.594,-115.196328,36.209736,2233.7324060433
2022-07-17T18:52:55.578,-115.196564,36.209929,2242.75830713979
2022-07-17T18:52:56.617,-115.196843,36.210144,2252.73680522322
2022-07-17T18:52:57.586,-115.197079,36.210294,2262.38451200868
2022-07-17T18:52:58.148,-115.197251,36.210423,2268.10961993298
2022-07-17T18:52:59.734,-115.19768,36.210744,2284.58504692776
2022-07-17T18:53:00.219,-115.19783,36.210895,2289.62877844908
2022-07-17T18:53:01.266,-115.198088,36.211131,2300.41662931458
2022-07-17T18:53:03.055,-115.198517,36.211495,2318.31742991098
2022-07-17T18:53:04.164,-115.198731,36.211689,2328.93280607814
2022-07-17T18:53:05.188,-115.198967,36.211903,2338.37735705126
2022-07-17T18:53:05.758,-115.199139,36.212053,2343.48684132877
2022-07-17T18:53:07.188,-115.199482,36.212354,2355.8217135533
2022-07-17T18:53:08.117,-115.199718,36.212568,2363.40655499817
2022-07-17T18:53:08.680,-115.199826,36.212676,2367.82780272101
2022-07-17T18:53:09.711,-115.200126,36.21289,2375.60740098075
2022-07-17T18:53:10.758,-115.200341,36.213126,2383.1369686967
2022-07-17T18:53:12.336,-115.200748,36.213491,2393.8301814879
2022-07-17T18:53:13.414,-115.200942,36.213727,2400.70004724311
2022-07-17T18:53:14.516,-115.201285,36.213963,2407.41044918327
2022-07-17T18:53:15.547,-115.201499,36.214242,2413.52237142154
2022-07-17T18:53:16.688,-115.201843,36.214499,2420.2676540891
2022-07-17T18:53:17.570,-115.202014,36.214693,2425.52719477927
2022-07-17T18:53:18.516,-115.202293,36.21495,2431.19408107673
2022-07-17T18:53:19.453,-115.202529,36.215143,2436.8009500643
2022-07-17T18:53:20.414,-115.202701,36.215379,2442.55300195626
2022-07-17T18:53:21.484,-115.20298,36.215658,2448.93301717054
2022-07-17T18:53:22.391,-115.203216,36.215873,2454.31186035464
2022-07-17T18:53:23.438,-115.203495,36.216152,2460.522315664
2022-07-17T18:53:24.477,-115.203753,36.216388,2466.67102902511
2022-07-17T18:53:25.555,-115.20401,36.216667,2473.0694931416
2022-07-17T18:53:26.578,-115.204225,36.216903,2479.24121285829
2022-07-17T18:53:27.609,-115.204461,36.217117,2485.70375865255
2022-07-17T18:53:28.617,-115.204675,36.217418,2492.39797746425
2022-07-17T18:53:29.586,-115.204933,36.217611,2499.25278830315
2022-07-17T18:53:30.602,-115.205212,36.217868,2506.91163858416
2022-07-17T18:53:31.578,-115.205448,36.218126,2514.7303723243
2022-07-17T18:53:32.516,-115.205727,36.218383,2522.69822435763
2022-07-17T18:53:33.375,-115.205963,36.218576,2530.39880766749
2022-07-17T18:53:34.398,-115.206242,36.21877,2540.04692876875
2022-07-17T18:53:35.867,-115.206692,36.219177,2554.76619205313
2022-07-17T18:53:36.898,-115.206971,36.219413,2565.66362007943
2022-07-17T18:53:38.000,-115.207272,36.219628,2577.76442286844
2022-07-17T18:53:38.961,-115.207593,36.219821,2588.57818709238
2022-07-17T18:53:39.945,-115.207958,36.219993,2599.81804204805
2022-07-17T18:53:40.875,-115.208302,36.220207,2610.53973567546
2022-07-17T18:53:41.867,-115.208645,36.220357,2622.03502567949
2022-07-17T18:53:42.859,-115.209074,36.220529,2633.51773549367
2022-07-17T18:53:43.688,-115.209353,36.220658,2643.04172423892
2022-07-17T18:53:44.578,-115.209653,36.220765,2653.12375517071
2022-07-17T18:53:45.688,-115.210125,36.220894,2665.40674298376
2022-07-17T18:53:46.828,-115.210576,36.221044,2677.6174524959
2022-07-17T18:53:47.828,-115.211048,36.221108,2688.02515322938
2022-07-17T18:53:48.789,-115.211391,36.221151,2697.81347348219
2022-07-17T18:53:49.930,-115.211906,36.221237,2709.22992853129
2022-07-17T18:53:51.000,-115.212336,36.22128,2719.82243996989
2022-07-17T18:53:51.906,-115.212765,36.221323,2728.7774244448
2022-07-17T18:53:52.906,-115.213215,36.221409,2738.72224170626
2022-07-17T18:53:54.047,-115.213687,36.221452,2750.20692091143
2022-07-17T18:53:55.070,-115.214138,36.221516,2760.65798109816
2022-07-17T18:53:56.016,-115.214481,36.221602,2770.51228568485
2022-07-17T18:53:56.570,-115.214739,36.221645,2776.39485651618
2022-07-17T18:53:57.500,-115.215104,36.221688,2786.49319401035
2022-07-17T18:53:58.930,-115.215726,36.221731,2802.59421020308
2022-07-17T18:53:59.805,-115.216069,36.221838,2812.76592396755
2022-07-17T18:54:00.891,-115.216606,36.221881,2825.62559035004
2022-07-17T18:54:02.016,-115.216992,36.221924,2839.09589497775
2022-07-17T18:54:03.398,-115.217528,36.22201,2855.72269586626
2022-07-17T18:54:04.461,-115.218065,36.222117,2868.47959417458
2022-07-17T18:54:05.477,-115.218494,36.222203,2880.60153562169
2022-07-17T18:54:06.570,-115.21888,36.222246,2893.5344107393
2022-07-17T18:54:07.570,-115.219288,36.222332,2905.22839128987
2022-07-17T18:54:08.461,-115.219696,36.222396,2915.52414198909
2022-07-17T18:54:09.570,-115.220146,36.222482,2928.15153353095
2022-07-17T18:54:10.531,-115.220511,36.222525,2938.87490415271
2022-07-17T18:54:11.586,-115.22094,36.22261,2950.37008510916
2022-07-17T18:54:12.719,-115.221455,36.222653,2962.36166431477
2022-07-17T18:54:13.672,-115.221927,36.222718,2972.17283994019
2022-07-17T18:54:15.047,-115.222485,36.222847,2985.91399549449
2022-07-17T18:54:16.125,-115.222914,36.222911,2996.38386624127
2022-07-17T18:54:17.148,-115.223343,36.222932,3006.14864625687
2022-07-17T18:54:18.078,-115.223794,36.222997,3014.89370339805
2022-07-17T18:54:19.008,-115.224137,36.22304,3023.5133055237
2022-07-17T18:54:20.055,-115.224609,36.223125,3033.04964398535
2022-07-17T18:54:20.984,-115.224953,36.22319,3041.35034168579
2022-07-17T18:54:21.898,-115.225403,36.223254,3049.35147404347
2022-07-17T18:54:22.945,-115.225768,36.223319,3058.29318265377
2022-07-17T18:54:23.930,-115.226219,36.223383,3066.46381571919
2022-07-17T18:54:24.836,-115.226648,36.223469,3073.75614528415
2022-07-17T18:54:25.898,-115.227077,36.223533,3082.03936967935
2022-07-17T18:54:26.805,-115.22742,36.223576,3088.93645682034
2022-07-17T18:54:28.000,-115.227935,36.223705,3097.84833212983
2022-07-17T18:54:29.031,-115.22845,36.223791,3105.39440150939
2022-07-17T18:54:29.898,-115.228794,36.223898,3111.61846880856
2022-07-17T18:54:30.938,-115.229158,36.223962,3118.87591422616
2022-07-17T18:54:32.125,-115.229695,36.22407,3126.84845616625
2022-07-17T18:54:32.945,-115.230038,36.224113,3132.16423686235
2022-07-17T18:54:33.922,-115.230446,36.22422,3138.30680985851
2022-07-17T18:54:34.828,-115.230854,36.224241,3143.81975036197
2022-07-17T18:54:35.781,-115.231218,36.224349,3149.44312939435
2022-07-17T18:54:36.797,-115.231647,36.224391,3155.26692601892
2022-07-17T18:54:38.250,-115.232334,36.224477,3163.32341378565
2022-07-17T18:54:39.180,-115.232742,36.224542,3168.3530662928
2022-07-17T18:54:40.320,-115.233257,36.224542,3174.47791986999
2022-07-17T18:54:41.422,-115.233665,36.22452,3180.46214207696
2022-07-17T18:54:42.531,-115.234244,36.224585,3186.65851831923
2022-07-17T18:54:43.398,-115.234609,36.224585,3191.6822242823
2022-07-17T18:54:44.336,-115.235081,36.224627,3197.27884665027
2022-07-17T18:54:45.461,-115.235596,36.224627,3204.15070761858
2022-07-17T18:54:46.430,-115.236003,36.22467,3210.16504813002
2022-07-17T18:54:47.406,-115.236411,36.224713,3216.30264718355
2022-07-17T18:54:48.516,-115.236948,36.224756,3223.39332298727
2022-07-17T18:54:49.406,-115.237291,36.224821,3229.20829305627
2022-07-17T18:54:50.391,-115.23772,36.224864,3235.83064214831
2022-07-17T18:54:51.250,-115.238171,36.224906,3241.77746574641
2022-07-17T18:54:52.086,-115.238514,36.224949,3247.72576596674
2022-07-17T18:54:53.039,-115.238922,36.224992,3254.71090221031
2022-07-17T18:54:54.078,-115.239394,36.225035,3262.59276886792
2022-07-17T18:54:55.906,-115.240166,36.225164,3277.0767669573
2022-07-17T18:54:56.938,-115.240552,36.225228,3285.43588336709
2022-07-17T18:54:57.930,-115.241024,36.225314,3293.51154115665
2022-07-17T18:54:58.813,-115.241368,36.225357,3300.70626380666
2022-07-17T18:54:59.836,-115.241883,36.225443,3309.04438787905
2022-07-17T18:55:00.859,-115.242248,36.225507,3317.34506531731
2022-07-17T18:55:01.898,-115.242698,36.225593,3325.667203399
2022-07-17T18:55:02.867,-115.243127,36.225657,3333.22354975665
2022-07-17T18:55:03.695,-115.243492,36.2257,3339.47508480687
2022-07-17T18:55:04.828,-115.243943,36.225829,3347.67229462725
2022-07-17T18:55:05.719,-115.244243,36.225872,3353.80524555815
2022-07-17T18:55:06.586,-115.244586,36.225979,3359.48857948196
2022-07-17T18:55:07.563,-115.245037,36.226087,3365.52235687554
